tconst	directors	writers
tt0004800	nm0339765	nm0445856
tt0004801	nm0132324	nm0801575
tt0004802	nm0339765	nm0445856
tt0004803	nm0624735	nm0510388
tt0004804	nm0403151	nm0168915
tt0004805	nm0132324	nm0132324,nm0193617
tt0004806	nm0367556	\N
tt0004807	nm0587929	nm0244658,nm0289797
tt0004808	\N	\N
tt0004809	nm0325448,nm0594291	nm0325448,nm0594291
tt0004810	nm0408433	nm0020697,nm0078442
tt0004811	nm0717468	nm0426900
tt0004812	nm0587097	nm0067584,nm0218489
tt0004813	nm0334918	nm0934979
tt0004814	nm0942917	\N
tt0004815	nm0132324	nm0132324,nm0193617
tt0004816	nm0245385	nm0245385,nm3834169,nm0881333
tt0004817	nm0653253	\N
tt0004818	nm0806565	\N
tt0004819	nm0833641	nm0085865
tt0004820	nm0083249	\N
tt0004821	nm0083249	\N
tt0004822	nm0083249	\N
tt0004823	nm0083249	\N
tt0004824	\N	\N
tt0004825	nm0869665	nm0205244,nm0869665
tt0004826	nm0250480	\N
tt0004827	\N	\N
tt0004828	nm0532072	nm0140562
tt0004829	nm0641967	nm0910021
tt0004830	nm0119138	\N
tt0004831	\N	\N
tt0004832	nm0551361	nm0232713
tt0004833	nm0349785	nm0349785
tt0004834	nm0205986	nm0779797
tt0004835	nm0717468	nm0115203,nm0580648,nm0717468
tt0004836	nm0635667	\N
tt0004837	nm0861527	nm0184726
tt0004838	nm0054977	nm0166693,nm0408436,nm0837989
tt0004839	nm0130791	\N
tt0004840	nm0803929	\N
tt0004842	nm0912844	nm0929808
tt0004843	nm0082914,nm0159654	\N
tt0004844	nm0000779	\N
tt0004845	nm0870831	\N
tt0004846	nm0360617,nm0838074	nm0234906,nm0329039,nm0518840
tt0004847	nm0002031	nm3523653,nm0797730
tt0004848	nm0784988	\N
tt0004849	nm0366586	nm0370271,nm0408436
tt0004850	nm0636076	nm0450440
tt0004851	\N	nm0417646
tt0004852	nm0515979	nm0515979
tt0004853	\N	\N
tt0004854	nm0127511	nm0940488,nm0127511
tt0004855	nm0395023	nm0387549
tt0004856	\N	nm0824274
tt0004857	nm0276501,nm0694260	nm0728519
tt0004858	nm0107543	nm0107543
tt0004859	nm0912817	nm0227866,nm0567174,nm0912817
tt0004860	\N	\N
tt0004861	nm0587929	nm0570770
tt0004862	nm0395023	nm0808403
tt0004863	nm0130797	nm0727497
tt0004864	nm0926190	nm0926190
tt0004865	nm0861002	nm0099105,nm0408863
tt0004866	nm0002177,nm0001124	nm0001124,nm0210352
tt0004867	\N	\N
tt0004868	nm0684741	nm0684741
tt0004869	nm0002031	nm8615429
tt0004870	nm0208657	nm0661844
tt0004871	nm0597995	nm0597995
tt0004872	nm0869665	nm0035854,nm0377958,nm0869665
tt0004873	nm0950148	nm0140902,nm0950148
tt0004874	nm0054977,nm0408436	nm0064819,nm0206801
tt0004875	nm0160280	\N
tt0004876	nm0504353	\N
tt0004877	nm0208657	nm0661844
tt0004878	nm0032402	nm0400912,nm0751292
tt0004879	nm0138043	nm0138043
tt0004880	nm0160280	nm0160280
tt0004881	nm0534288	nm0775419
tt0004882	nm0227020	\N
tt0004883	nm0822801,nm0842521,nm0357872	nm0370271,nm0408436
tt0004884	nm0370746	nm0319358
tt0004885	nm0205986	nm0364525
tt0004886	\N	\N
tt0004887	nm0942917	\N
tt0004888	nm0376396	\N
tt0004889	nm0942917	\N
tt0004890	nm0165843,nm0118523	\N
tt0004891	nm0331084	nm0094272
tt0004892	nm0613966	\N
tt0004893	nm0686859	\N
tt0004894	nm0915245	nm1145473,nm0715541
tt0004895	nm0056799	nm0056799
tt0004896	nm0227020	\N
tt0004897	nm0250053	nm0073238,nm0866243
tt0004898	nm0922959	nm0909105,nm0922959
tt0004899	nm0359687	nm0450440
tt0004900	nm0531372	nm0531372
tt0004901	nm0461295	nm0461295
tt0004902	nm0000252	nm0949617
tt0004903	nm0395023	nm0808403
tt0004904	nm0533954	nm1217957
tt0004905	nm0001124	nm0001124,nm0783629
tt0004906	nm0569261	nm0741440
tt0004907	nm0373614	nm0228529,nm0881333
tt0004908	nm0594291	nm0706995
tt0004909	nm0577654	nm0877332
tt0004910	nm0515979	nm0049995
tt0004911	nm0154352	nm0179325
tt0004912	nm0166730	\N
tt0004913	\N	\N
tt0004914	nm0642722	\N
tt0004915	nm0872868	nm0872868,nm0877550
tt0004916	nm0933406	nm0739182
tt0004917	nm0789748	nm1141114,nm0581683
tt0004918	nm0247484	\N
tt0004919	nm0280463	nm0075160,nm0769091
tt0004920	nm0011748	\N
tt0004921	nm0553320	\N
tt0004922	nm0594291	nm0594291
tt0004923	nm0594291	nm0790263
tt0004924	nm0523932	nm0473134
tt0004925	\N	nm0115160
tt0004926	\N	\N
tt0004927	nm0078340	nm0683115,nm0887428
tt0004928	nm0205653	nm0384966,nm0871879
tt0004929	nm0130791	\N
tt0004930	nm0408433	nm0193617,nm0408433
tt0004931	nm6955979	nm6955979
tt0004932	nm0378408	nm0570633
tt0004933	\N	nm0608047
tt0004934	nm0237713	nm0426515
tt0004935	nm0594291	nm0168915
tt0004936	nm0000122	nm0000122
tt0004937	nm0085133	nm0926514,nm0280003,nm0364550
tt0004938	nm0378408,nm0072872	nm0072872,nm0002042
tt0004939	nm0395023	\N
tt0004940	nm0926190	nm0926190
tt0004941	nm0111753	nm0181954
tt0004942	nm0085865,nm0636076	nm0085865,nm0561572
tt0004943	\N	nm0288971
tt0004944	nm0942917	\N
tt0004945	nm0169995	nm0624304
tt0004946	nm0551375	nm0193617,nm0551375
tt0004947	nm0107838	nm0107838
tt0004948	nm0515979	nm0206755
tt0004949	nm0378408	nm0570633
tt0004950	nm0005847	nm0098376
tt0004951	nm0154267	\N
tt0004952	nm0376396	\N
tt0004953	nm0043018	\N
tt0004954	nm0005717	nm0005717
tt0004955	nm0842521	nm0837989
tt0004956	nm0692105,nm0285684	nm0265023,nm0382562
tt0004957	nm0430968	nm0516810,nm0782707
tt0004958	nm0066734	nm0871879
tt0004959	nm0341185	\N
tt0004960	nm0325448	nm0132806
tt0004961	nm0916665,nm0806565	nm0417646
tt0004962	nm0366586	nm0837989
tt0004963	nm0102783	nm0728519,nm0933026
tt0004964	nm0639631	\N
tt0004965	nm0633605	nm0400912
tt0004966	nm0594291	nm0677062
tt0004967	nm0053425	nm0053425
tt0004968	nm0066734	nm0002771
tt0004969	nm0515979	nm0421030
tt0004970	nm0066734	nm0332045
tt0004971	nm0942917	nm0292470
tt0004972	nm0000428	nm0228746,nm0000428,nm0940488
tt0004973	\N	\N
tt0004974	nm0877783	nm0534221,nm0649155,nm0877783
tt0004975	nm0633605	nm0633605
tt0004976	\N	\N
tt0004977	nm0373614	nm0354872,nm0929808
tt0004978	nm0569645	nm0808433,nm0877332
tt0004979	nm0523932	nm0523932
tt0004980	nm0250053	nm0250053,nm0002271
tt0004981	nm0869421	nm0357795
tt0004982	nm0191605	nm0035854
tt0004983	nm0780884	nm0035854,nm0428734
tt0004984	nm0127511	nm0127511
tt0004985	nm0066734	nm0612348
tt0004986	nm0403319	nm0403319,nm0653653
tt0004987	nm0403319	nm0403319
tt0004988	nm0410271	nm0403398,nm0446189
tt0004989	nm0447043	nm0566338
tt0004990	nm0041858	nm0041858
tt0004991	nm0237713	nm0922286
tt0004992	nm0154352	nm0791017
tt0004993	nm0641967	nm0565906
tt0004994	nm0208657	nm0299154,nm0661844
tt0004995	nm0454771	\N
tt0004996	nm0102783	nm0791014,nm0355582
tt0004997	nm0594291	nm0594291
tt0004998	nm0309130	nm0309130
tt0004999	nm0694260	nm0455867,nm0809834
tt0005000	nm0376529	nm0139636
tt0005001	\N	nm0366609
tt0005002	nm0842521	nm0370271
tt0005003	nm0881616	\N
tt0005004	\N	\N
tt0005005	nm0285643	nm0192062,nm0396416
tt0005006	nm0002177	nm0002177,nm0441601
tt0005007	\N	\N
tt0005008	nm0001908	nm0001908
tt0005009	nm0001908	nm0001908
tt0005010	nm0001908	nm0001908
tt0005011	nm0001908	nm0001908
tt0005012	nm0001908	nm0001908
tt0005013	nm0001908	nm0001908,nm0477437
tt0005014	nm0001908	nm0001908
tt0005015	nm0001908	nm0001908
tt0005016	nm0001908	nm0001908
tt0005017	nm0001908	nm0001908
tt0005018	nm0001908	nm0001908
tt0005019	nm0001908	nm0001908
tt0005020	nm0001908	nm0001908
tt0005021	nm0001908	nm0001908
tt0005022	nm0001908	nm0001908
tt0005023	nm0001908	nm0001908
tt0005024	nm0001908	nm0001908
tt0005025	nm0001908	nm0001908
tt0005026	nm0001908	nm0001908
tt0005027	\N	nm0001908
tt0005028	nm0001908	nm0001908
tt0005029	nm0001908	nm0001908
tt0005030	nm0001908	nm0001908
tt0005031	nm0078340	nm0683115,nm0887428
tt0005032	nm0098376	nm0340584,nm0887428
tt0005033	nm0730018	\N
tt0005034	nm0410271	nm0446189,nm0840218
tt0005035	nm0532023	nm0532023
tt0005036	nm0048864	nm0398453
tt0005037	nm0066734	nm0687741
tt0005038	nm0115218	\N
tt0005039	nm0877783	nm0592282,nm0932328
tt0005040	\N	\N
tt0005041	nm0869665	nm0376060,nm0408863,nm0624805
tt0005042	nm0526226	nm0526226,nm0916906
tt0005043	nm0725529	nm0164856,nm0725529
tt0005044	nm0000122	nm0000122
tt0005045	nm0345217	nm0866243
tt0005046	nm0594291	nm0168915
tt0005047	nm0064600	nm0841608
tt0005048	nm0765106	nm0949617
tt0005049	nm0135052	nm0241414,nm0547966
tt0005050	nm0285643	nm0192062,nm0396416
tt0005051	nm0154267	\N
tt0005053	nm0942917	\N
tt0005054	nm0504353	nm0511122
tt0005055	nm0806565	nm0417646
tt0005056	nm0806565,nm0916665	nm0139321,nm0806565
tt0005058	nm0593180	nm0170401,nm0365626
tt0005059	nm0001124	nm0001124,nm0534221
tt0005060	nm0001124	nm0617737,nm0210352
tt0005061	nm0909825	nm0617737,nm0909825
tt0005062	nm0132324	nm0569805
tt0005063	nm0717046	nm0067584,nm0516735,nm0877332
tt0005064	nm0237713	nm0768283
tt0005065	nm0366586	nm0370271,nm0408436,nm0818080
tt0005066	\N	nm0111576
tt0005067	nm0102783	\N
tt0005068	nm0428059	\N
tt0005069	nm0428059	\N
tt0005070	nm0551375	nm0078442,nm0121291
tt0005071	nm0244180,nm0250053	nm0140562,nm0248378
tt0005072	\N	\N
tt0005073	nm0836316	nm0103597
tt0005074	nm0000122	nm0000122
tt0005075	nm0002061	nm0234437
tt0005076	nm0796657	nm0267868,nm0858557,nm0932328
tt0005077	nm0000122,nm0925118	nm0000122,nm0617737
tt0005078	nm0001124	nm0877318,nm0534221
tt0005079	nm0367556	\N
tt0005080	nm0594291	nm0168915
tt0005081	nm0012317	nm0103597
tt0005082	nm0594291	nm0594291
tt0005083	nm0594291	nm0567174
tt0005084	nm0172413	nm0172413
tt0005085	nm0288616	nm0430968,nm0953015
tt0005086	nm0001124	nm0001124,nm0870115
tt0005087	nm0001124	nm0001124,nm0534221,nm0870115
tt0005088	nm0151606	nm0151606,nm0601657
tt0005089	nm0234149	\N
tt0005090	\N	\N
tt0005091	nm0822219,nm0608108	nm0076587,nm0414885
tt0005092	nm0717046	nm0265572,nm0285347
tt0005093	nm0916665,nm0806565	nm0262827,nm0916665
tt0005094	nm0130797	nm0791024
tt0005095	nm1250355	nm0727497
tt0005096	nm0376529	nm0490163
tt0005097	nm0504353	nm0355938,nm0456017
tt0005098	nm0674398	nm0674398
tt0005099	nm0674398	nm0674398
tt0005100	nm0107543	nm0241414,nm0107543,nm0940424
tt0005101	nm0641967	nm0280003,nm0338708
tt0005102	nm0430968	nm0746706,nm0782707
tt0005103	nm0624735,nm0717046	nm0877332
tt0005104	nm0172413	nm0037791
tt0005105	nm0235791	nm0420203
tt0005106	nm0641967	nm0011748,nm0338708
tt0005107	nm0360617	nm0360617,nm0808195
tt0005108	nm0106218	nm0106218
tt0005109	nm0106218	nm0106218
tt0005110	nm0106218	nm0106218
tt0005111	nm0106218	nm0106218
tt0005112	nm0106218	nm0106218
tt0005113	nm0106218	nm0106218
tt0005114	nm0106218	nm0106218
tt0005115	nm0106218	nm0106218
tt0005116	nm0106218	nm0106218
tt0005117	nm0106218	nm0106218
tt0005118	nm0106218	nm0106218
tt0005119	nm0106218	nm0106218
tt0005120	nm0106218	nm0106218
tt0005121	nm0106218	nm0106218
tt0005122	nm0106218	nm0106218
tt0005123	nm0532349	nm0309567,nm0858501
tt0005124	nm0169088	\N
tt0005125	nm0909825	\N
tt0005126	nm0245385	nm0123464
tt0005127	nm0280463	nm0285347
tt0005128	nm0102783	nm0581690,nm0916906
tt0005129	nm0009257	nm0009257
tt0005130	nm0102783	nm0205986,nm0413248,nm0791014
tt0005131	nm0011840	nm0011840
tt0005132	nm0366586	nm0370271,nm0408436
tt0005133	nm0594291	nm0068186
tt0005134	\N	\N
tt0005135	nm0136888	nm0208691
tt0005136	nm0531866,nm0534288	nm0697880
tt0005137	\N	\N
tt0005138	nm0504353	nm0241416,nm0504353
tt0005139	nm0395023	nm0397313
tt0005140	nm0247107	nm2405804
tt0005141	nm0408433	nm0103597,nm0408433
tt0005142	\N	\N
tt0005143	nm0861002	nm0783629
tt0005144	\N	nm0000875
tt0005145	nm0838074	nm0308243,nm0943617
tt0005146	\N	nm0011748
tt0005147	nm0827509	\N
tt0005148	nm0665737	nm0775419
tt0005149	nm0054977,nm0408436	nm0408436
tt0005150	nm0408429	nm0428734
tt0005151	nm0136888	nm0280003
tt0005152	nm0102783	\N
tt0005153	\N	nm0717281
tt0005154	nm0127511	\N
tt0005155	\N	nm0009926,nm0002042
tt0005156	nm0007215	nm0007215
tt0005157	nm0111753	nm0107816
tt0005158	nm0130797	nm0154043
tt0005159	nm0930198	nm0922286
tt0005160	nm0334918	nm0640437
tt0005161	nm0341185	\N
tt0005162	nm0111753	nm0563029,nm0666077
tt0005163	nm0869665	nm0118083,nm0869665
tt0005164	nm0148546,nm0813682	nm0284960
tt0005165	nm0505354	nm0364550
tt0005166	nm0922304,nm0408436	nm0166693,nm0408436,nm0837989
tt0005167	nm0205653	nm0544579,nm0286125,nm0325367
tt0005168	nm0926190	nm0926190
tt0005169	nm0830249	nm0432305,nm0830249
tt0005170	nm0245385	nm0428219
tt0005171	nm0250480	nm0400912
tt0005172	nm0366586	nm0837989
tt0005173	\N	\N
tt0005174	nm0130797	nm0791024,nm0886754
tt0005175	nm0376529	nm0140562
tt0005176	nm0205986	nm0205986
tt0005177	nm0780884	nm0547966,nm0809834
tt0005178	nm0111753	nm0009950
tt0005179	nm0245385	nm0245385,nm0921684
tt0005180	nm0456804	nm0122364,nm0881333
tt0005181	nm0247484	nm0365381
tt0005182	\N	\N
tt0005183	nm0736464	nm0736464,nm0209442
tt0005184	nm0124919	\N
tt0005185	nm0949648	nm0035854,nm0594594,nm0949648
tt0005186	nm0208657	nm0286379
tt0005187	nm0054977	nm0370271,nm0408436
tt0005188	nm0136888	nm0446189
tt0005189	nm0725893	nm0725893,nm0888539
tt0005190	nm0205653	nm0957652,nm0205653,nm10080292
tt0005191	nm0803705	nm0761245,nm0803705
tt0005192	nm0288616	nm0195339,nm0860152,nm0871007
tt0005193	nm0054977,nm0408436	nm0408436,nm0597175,nm0842521
tt0005194	\N	\N
tt0005195	nm0853336,nm0413045	nm0564946
tt0005196	nm0247107	nm0205343
tt0005197	nm0550220	nm0550220
tt0005198	nm0639891	\N
tt0005199	nm0827509	nm0763453
tt0005200	nm0366586,nm0807742	nm0408436,nm0566603
tt0005201	nm0641967	nm0279952,nm0338708,nm0458691
tt0005202	nm0912817	nm0033652
tt0005203	\N	nm0218866,nm0765026
tt0005204	nm0942917	nm0046082,nm0369841
tt0005205	nm0942917	\N
tt0005206	nm0922928	\N
tt0005208	nm0897085	nm0241404,nm0280152,nm0401076,nm0897085,nm0908899,nm0257866
tt0005209	nm0226992	nm0148859,nm0936767
tt0005210	nm0674398	nm0674398
tt0005211	nm0285643	nm0192062,nm0000406
tt0005212	nm0551361	nm0165500
tt0005213	nm0515979	nm0049995
tt0005214	nm0127511	nm0127511,nm0703446
tt0005215	nm0515979	nm0515979,nm0918596
tt0005216	nm0205653	nm0645138,nm0860152,nm0205653
tt0005218	nm0395023	nm0808403
tt0005219	nm0138043	nm0138043
tt0005220	nm0138043	nm0138043
tt0005221	nm0138043	nm0138043
tt0005222	nm0138043	nm0138043
tt0005223	nm0138043	nm0138043
tt0005224	nm0138043	nm0138043
tt0005225	nm0138043	nm0138043
tt0005226	nm0138043	nm0138043
tt0005227	nm0942917	\N
tt0005228	nm0942917	\N
tt0005229	nm0070374	nm0067584,nm0296703
tt0005230	nm0148546	nm0148546
tt0005231	nm2542573	\N
tt0005232	nm0048478	nm2892935
tt0005233	nm0033975,nm0276165	nm0033975,nm0151310,nm0276165,nm1142743
tt0005234	nm0616729	nm0858501
tt0005235	nm0883920	nm0939904
tt0005236	nm0160280	nm0160280
tt0005237	nm0250445	nm0837989
tt0005238	nm0515979	nm0309567
tt0005239	nm0111753	nm0871879
tt0005240	nm0550220	nm0550220
tt0005241	nm0148546,nm0813682	nm0284960,nm0813682
tt0005242	nm0408937	nm0922286
tt0005243	nm0631438	nm0254876
tt0005244	nm0725529	nm0232713,nm0683115
tt0005245	nm0428013	nm0397313
tt0005246	nm0127511	nm0000428,nm0855139
tt0005248	\N	nm0295635
tt0005249	nm0456804	nm0122364,nm0319069,nm0547966
tt0005250	nm0285684,nm0692105	nm0128991
tt0005251	nm0585495	\N
tt0005252	nm0725893	nm0120272,nm0725893
tt0005253	\N	\N
tt0005254	nm0641967	nm0338708,nm0428219
tt0005255	\N	\N
tt0005256	nm0041858	nm0041858,nm0534221
tt0005257	nm0767303	nm0400912
tt0005258	nm0247484	\N
tt0005259	nm10753623	\N
tt0005260	nm0853336	\N
tt0005261	nm0048864	nm0011748
tt0005262	nm0048864	nm0011748
tt0005263	\N	nm0011748
tt0005264	\N	nm0011748
tt0005265	\N	nm0011748
tt0005266	\N	nm0011748
tt0005267	\N	nm0011748
tt0005268	\N	nm0011748
tt0005269	\N	nm0011748
tt0005270	\N	nm0011748
tt0005271	\N	nm0011748
tt0005272	nm0048864	nm0011748
tt0005273	\N	nm0011748
tt0005274	\N	nm0011748
tt0005275	\N	nm0011748
tt0005276	\N	nm0011748
tt0005277	\N	nm0011748
tt0005278	\N	nm0011748
tt0005279	\N	nm0011748
tt0005280	\N	nm0011748
tt0005281	\N	nm0011748
tt0005282	\N	nm0011748
tt0005283	nm0048864	nm0011748
tt0005284	\N	nm0011748
tt0005285	\N	nm0011748
tt0005286	nm0048864	nm0011748
tt0005287	nm0048864	nm0011748
tt0005288	\N	nm0011748
tt0005289	\N	nm0011748
tt0005290	nm0048864	nm0011748
tt0005291	nm0048864	nm0011748
tt0005292	\N	nm0011748
tt0005293	nm0048864	nm0011748
tt0005294	nm0334918	\N
tt0005295	nm0135052	nm0651630
tt0005296	\N	\N
tt0005297	nm0127511	nm0127511
tt0005298	nm0296249,nm0410271	nm0296249
tt0005299	nm0226992	nm0226992
tt0005300	nm0186345	nm0186345,nm0205244
tt0005301	nm0205653	nm0205653,nm0300143,nm0871007
tt0005302	nm0456804	nm0456804,nm0547966,nm0761168
tt0005303	nm0145924	\N
tt0005304	nm0208657	nm0580648
tt0005305	nm0456804	nm0150292,nm0827209
tt0005306	nm0515979	nm0268740,nm0515979
tt0005307	nm0208657	nm0011748,nm0661844
tt0005308	nm0098376	nm0098376,nm0412257
tt0005309	nm0000779	\N
tt0005310	nm0000779	\N
tt0005311	nm0000779	\N
tt0005312	nm0000779	\N
tt0005313	nm0000779	\N
tt0005314	nm0000779	\N
tt0005315	nm0000779	\N
tt0005316	nm0000779	\N
tt0005317	nm0000779	\N
tt0005318	nm0292470	nm0784407
tt0005319	nm0056799	\N
tt0005320	nm0000779	nm0784407
tt0005321	\N	nm0825225
tt0005322	nm0496475	nm0892045,nm0935488
tt0005323	nm0577654	nm0403398,nm0877332
tt0005324	nm0395023	nm0808403
tt0005325	nm0078340	nm0683115,nm0887428
tt0005326	nm0136888	nm0769091
tt0005327	nm0325448	nm0910021
tt0005328	\N	nm0328930
tt0005329	nm0855912	nm0855912
tt0005330	nm0585495	nm0316671
tt0005331	nm0135052	nm0408863
tt0005332	nm0304098	nm0304098
tt0005333	nm0865601	nm0865601
tt0005334	nm0002061	nm0177025,nm0822627
tt0005335	nm0367556	\N
tt0005336	nm0304098	nm0304098
tt0005337	nm0237713	nm0416512
tt0005338	\N	nm0814501
tt0005339	nm0288616	nm0115063,nm0456017,nm0564946
tt0005340	\N	nm0938516
tt0005341	\N	\N
tt0005342	nm0730018	nm1106577
tt0005343	\N	nm0863505
tt0005344	nm0151606	nm0129805
tt0005345	nm0247358	nm0247358
