tconst	averageRating	numVotes
tt0014878	6.2	5
tt0014882	6.7	64
tt0014883	6.0	73
tt0014886	6.3	123
tt0014888	5.1	9
tt0014891	5.8	14
tt0014892	6.3	31
tt0014893	6.0	5
tt0014898	6.8	531
tt0014900	6.4	743
tt0014901	5.2	19
tt0014903	7.1	97
tt0014904	5.8	15
tt0014925	6.1	125
tt0014927	7.3	10
tt0014931	7.1	74
tt0014933	5.9	58
tt0014940	8.2	5
tt0014944	5.8	12
tt0014945	7.7	3032
tt0014946	6.3	6
tt0014950	5.9	14
tt0014953	5.9	22
tt0014960	4.9	12
tt0014965	5.2	5
tt0014967	7.6	95
tt0014968	7.1	19
tt0014969	2.1	10
tt0014970	3.9	12
tt0014972	7.8	3056
tt0014977	3.2	26
tt0014978	6.9	83
tt0014981	6.5	11
tt0014982	6.8	254
tt0014984	4.2	5
tt0014985	6.5	16
tt0014989	6.1	13
tt0014991	6.4	14
tt0014992	6.2	80
tt0014996	6.7	9
tt0014997	6.4	19
tt0014999	4.0	26
tt0015001	6.9	7
tt0015002	7.2	1213
tt0015004	7.4	13
tt0015005	6.0	9
tt0015014	7.2	715
tt0015015	6.0	11
tt0015016	7.2	1903
tt0015018	6.9	294
tt0015022	5.7	665
tt0015026	6.8	5
tt0015030	5.9	13
tt0015032	8.2	5
tt0015036	6.7	146
tt0015037	1.0	7
tt0015038	6.7	27
tt0015039	7.2	886
tt0015044	6.8	11
tt0015045	7.2	9
tt0015051	6.1	65
tt0015053	5.9	18
tt0015064	8.1	12266
tt0015068	7.1	32
tt0015071	7.2	21
tt0015074	6.6	5
tt0015076	6.8	149
tt0015091	6.8	16
tt0015092	7.1	9
tt0015096	7.4	98
tt0015101	6.6	5
tt0015103	5.4	31
tt0015104	6.5	36
tt0015116	6.5	974
tt0015117	6.8	27
tt0015119	7.2	1065
tt0015133	6.2	28
tt0015134	1.5	11
tt0015136	7.1	1542
tt0015138	8.2	6
tt0015141	6.7	70
tt0015145	5.8	448
tt0015146	5.5	11
tt0015150	7.4	11
tt0015152	6.3	60
tt0015156	5.0	6
tt0015163	7.7	8880
tt0015164	5.6	50
tt0015167	6.6	867
tt0015168	6.9	54
tt0015169	5.4	10
tt0015171	6.8	13
tt0015174	7.9	3872
tt0015175	8.1	5095
tt0015177	6.3	77
tt0015180	6.4	16
tt0015184	5.4	9
tt0015185	5.7	9
tt0015189	6.8	8
tt0015191	4.7	11
tt0015197	5.0	14
tt0015200	4.7	105
tt0015202	7.0	2287
tt0015206	5.9	14
tt0015209	6.0	7
tt0015211	6.2	5
tt0015213	6.8	139
tt0015214	7.2	1546
tt0015217	6.3	31
tt0015219	6.3	93
tt0015222	6.6	7
tt0015224	7.0	884
tt0015228	6.3	114
tt0015229	5.7	9
tt0015232	7.0	20
tt0015233	5.9	9
tt0015239	6.2	13
tt0015241	3.8	10
tt0015243	5.0	8
tt0015245	5.7	42
tt0015253	5.9	57
tt0015256	6.8	8
tt0015258	5.9	27
tt0015263	6.3	15
tt0015268	7.1	415
tt0015270	7.0	14
tt0015273	7.0	10
tt0015284	6.5	58
tt0015285	6.4	10
tt0015287	6.4	5
tt0015289	6.3	164
tt0015299	7.7	18
tt0015301	7.8	5
tt0015310	7.0	468
tt0015311	5.4	8
tt0015312	5.5	220
tt0015313	6.7	23
tt0015318	6.7	11
tt0015322	5.1	14
tt0015324	8.2	39827
tt0015329	5.3	157
tt0015331	6.4	56
tt0015339	5.7	71
tt0015342	5.8	74
tt0015343	5.9	182
tt0015347	7.1	17
tt0015349	7.2	58
tt0015353	4.5	11
tt0015355	5.7	11
tt0015356	4.5	11
tt0015361	7.6	6891
tt0015364	6.8	9
tt0015375	4.5	8
tt0015376	6.7	12
tt0015377	5.5	68
tt0015378	6.6	103
tt0015384	6.0	1246
tt0015389	1.8	11
tt0015390	5.8	87
tt0015391	2.6	10
tt0015393	7.4	9
tt0015394	4.8	6
tt0015399	6.6	9
tt0015400	7.7	5470
tt0015407	4.1	7
tt0015408	5.4	5
tt0015409	7.0	46
tt0015412	3.0	13
tt0015413	5.2	12
tt0015414	5.4	12
tt0015417	6.3	7
tt0015419	5.2	8
tt0015423	6.7	13
tt0015426	2.8	11
tt0015431	6.8	132
tt0015433	6.2	12
tt0015442	6.4	9
tt0015443	5.9	16
tt0015444	5.5	11
tt0015445	2.5	10
tt0015451	7.2	13
tt0015452	6.3	6
tt0015453	5.8	8
tt0015454	5.9	16
tt0015456	6.5	24
tt0015457	5.7	31
tt0015460	4.3	19
tt0015465	6.9	10
tt0015466	5.5	11
tt0015467	6.4	5
tt0015471	7.4	10
tt0015477	5.7	220
tt0015491	6.5	23
tt0015492	6.9	14
tt0015493	6.3	200
tt0015494	7.4	17
tt0015495	6.4	10
tt0015498	6.8	431
tt0015499	7.2	5
tt0015500	5.9	311
tt0015501	4.8	6
tt0015504	5.9	17
tt0015505	2.3	11
tt0015508	7.1	53
tt0015518	5.8	121
tt0015520	1.0	9
tt0015522	5.9	63
tt0015524	5.7	34
tt0015526	6.9	15
tt0015532	7.8	5291
tt0015533	6.2	21
tt0015535	5.0	11
tt0015537	5.6	10
tt0015539	2.1	9
tt0015542	5.6	23
tt0015543	5.8	19
tt0015547	5.9	23
tt0015548	6.8	8
tt0015551	4.8	98
tt0015552	4.7	105
tt0015553	4.9	134
tt0015554	4.7	87
tt0015555	4.8	86
tt0015556	4.6	76
tt0015557	5.8	17
tt0015558	5.3	152
tt0015559	5.3	61
tt0015560	5.1	176
tt0015561	5.0	88
tt0015562	5.3	138
tt0015563	5.8	242
tt0015564	4.7	170
tt0015569	5.4	43
tt0015570	5.6	21
tt0015572	7.2	12
tt0015573	6.0	6
tt0015577	6.7	50
tt0015579	2.6	9
tt0015589	6.0	8
tt0015592	6.7	115
tt0015600	5.9	7
tt0015602	5.6	8
tt0015612	6.1	69
tt0015613	4.2	5
tt0015616	7.3	6
tt0015617	6.9	10
tt0015620	5.7	9
tt0015621	6.4	26
tt0015623	5.6	5
tt0015624	7.9	6101
tt0015626	6.7	9
tt0015627	6.2	36
tt0015632	6.6	14
tt0015634	6.2	771
tt0015635	6.3	51
tt0015638	6.4	11
tt0015639	5.7	14
tt0015643	7.0	177
tt0015644	6.2	6
tt0015648	8.0	51865
tt0015653	4.4	14
tt0015657	6.1	57
tt0015661	5.3	7
tt0015662	7.4	14
tt0015663	6.7	13
tt0015665	7.0	6
tt0015669	5.9	39
tt0015670	7.2	70
tt0015671	4.6	5
tt0015673	7.2	1147
tt0015684	6.3	491
tt0015686	6.0	56
tt0015687	6.6	244
tt0015688	6.8	6
tt0015689	2.7	11
tt0015690	5.0	7
tt0015691	6.1	38
tt0015692	8.6	5
tt0015693	6.4	682
tt0015694	5.8	5
tt0015700	6.7	43
tt0015702	6.5	43
tt0015713	6.1	10
tt0015714	6.4	18
tt0015716	7.1	9
tt0015719	5.5	6
tt0015720	4.8	6
tt0015724	6.2	20
tt0015727	6.7	28
tt0015728	7.3	12
tt0015730	6.2	6
tt0015735	7.4	21
tt0015738	7.4	11
tt0015739	7.6	12
tt0015740	6.2	12
tt0015742	6.7	7
tt0015745	7.1	10
tt0015746	5.4	7
tt0015749	5.7	17
tt0015750	6.0	65
tt0015751	6.4	9
tt0015758	7.0	416
tt0015763	6.3	298
tt0015765	7.0	14
tt0015766	6.5	24
tt0015768	7.1	1704
tt0015770	5.9	11
tt0015771	5.7	15
tt0015772	6.6	1721
tt0015773	6.4	8
tt0015775	8.0	12
tt0015777	5.0	7
tt0015778	7.0	18
tt0015784	7.0	5
tt0015794	6.3	134
tt0015799	5.9	35
tt0015800	6.2	62
tt0015801	7.1	310
tt0015802	5.0	17
tt0015809	4.2	9
tt0015810	7.0	25
tt0015811	3.3	24
tt0015813	5.4	8
tt0015814	6.7	7
tt0015816	6.2	10
tt0015820	6.1	11
tt0015840	6.2	79
tt0015841	7.5	4891
tt0015842	7.2	1352
tt0015847	5.9	101
tt0015851	6.0	9
tt0015852	7.2	12
tt0015856	2.9	9
tt0015859	4.8	5
tt0015861	6.6	418
tt0015863	7.2	3726
tt0015864	8.2	97761
tt0015866	6.2	9
tt0015867	7.2	23
tt0015872	6.9	151
tt0015873	7.8	920
tt0015875	5.4	14
tt0015881	8.1	8912
tt0015882	5.2	24
tt0015883	6.9	225
tt0015888	5.6	56
tt0015900	6.1	23
tt0015901	3.3	11
tt0015902	6.3	9
tt0015903	5.0	15
tt0015906	7.6	28
tt0015909	6.5	152
tt0015916	6.6	168
tt0015917	6.8	5
tt0015918	7.5	20
tt0015919	6.1	9
tt0015921	7.4	149
tt0015924	6.5	11
tt0015926	6.3	7
tt0015927	9.7	6
tt0015929	5.5	16
tt0015930	5.4	28
tt0015935	6.6	113
tt0015937	7.1	14
tt0015939	1.7	10
tt0015947	6.7	40
tt0015948	6.8	153
tt0015950	5.2	12
tt0015951	1.3	18
tt0015953	5.8	273
tt0015954	6.9	8
tt0015956	6.5	214
tt0015959	6.6	94
tt0015961	5.1	8
tt0015963	5.9	16
tt0015965	5.0	8
tt0015968	6.9	15
tt0015972	7.2	15
tt0015973	5.6	70
tt0015975	6.9	10
tt0015976	6.8	35
tt0015977	6.1	202
tt0015979	7.0	32
tt0015980	7.1	12
tt0015987	6.3	16
tt0015988	6.9	25
tt0015990	6.5	19
tt0015992	5.9	43
tt0015994	6.9	18
tt0015996	6.3	13
tt0015997	7.3	10
tt0015998	6.8	10
tt0016004	7.3	983
tt0016005	6.6	544
tt0016006	5.0	125
tt0016008	6.0	12
tt0016013	7.2	474
tt0016017	7.1	12
tt0016022	5.7	97
tt0016023	6.0	448
tt0016027	7.2	9
tt0016028	6.7	880
tt0016029	7.1	1424
tt0016031	6.0	7
tt0016032	6.2	12
tt0016034	7.0	10
tt0016037	6.1	25
tt0016038	6.3	34
tt0016039	7.0	4533
tt0016042	6.4	10
tt0016049	6.4	85
tt0016051	6.7	18
tt0016052	5.5	14
tt0016053	6.2	52
tt0016058	6.8	5
tt0016060	5.5	38
tt0016061	5.6	8
tt0016063	7.3	28
tt0016064	6.8	15
tt0016065	5.6	30
tt0016066	6.1	8
tt0016069	6.9	12
tt0016073	6.0	8
tt0016076	4.7	10
tt0016084	7.1	18
tt0016085	5.2	38
tt0016094	5.7	21
tt0016096	7.2	76
tt0016097	6.6	13
tt0016104	7.3	2127
tt0016106	6.8	35
tt0016107	6.0	65
tt0016109	5.3	11
tt0016112	7.0	55
tt0016114	6.4	35
tt0016115	5.9	12
tt0016123	6.2	910
tt0016129	6.1	129
tt0016130	6.8	8
tt0016134	6.8	9
tt0016140	5.6	10
tt0016142	6.4	105
tt0016145	6.7	7
tt0016147	5.7	43
tt0016156	7.0	31
tt0016159	7.0	7
tt0016163	7.4	35
tt0016167	6.3	10
tt0016170	5.4	11
tt0016172	6.1	45
tt0016174	2.4	87
tt0016184	1.7	77
tt0016185	7.1	316
tt0016186	6.0	6
tt0016192	7.0	7
tt0016194	6.9	11
tt0016195	7.7	23
tt0016198	5.8	18
tt0016200	3.0	5
tt0016201	6.2	206
tt0016202	6.6	9
tt0016205	6.7	127
tt0016207	6.5	8
tt0016212	6.3	38
tt0016213	6.9	10
tt0016214	5.4	14
tt0016218	5.2	10
tt0016220	7.6	16283
tt0016222	5.9	63
tt0016223	6.2	12
tt0016225	6.6	46
tt0016226	6.0	270
tt0016230	6.0	2115
tt0016231	5.5	25
tt0016232	7.0	191
tt0016234	5.3	15
tt0016235	6.4	49
tt0016237	6.2	37
tt0016238	6.4	12
tt0016240	6.8	134
tt0016241	3.7	132
tt0016245	5.1	47
tt0016246	6.8	32
tt0016251	5.9	99
tt0016258	7.1	320
tt0016259	7.1	13
tt0016268	7.4	48
tt0016276	6.6	299
tt0016283	7.2	45
tt0016284	6.9	14
tt0016286	6.5	23
tt0016288	6.4	171
tt0016294	6.7	127
tt0016295	6.5	8
tt0016300	5.1	13
tt0016301	7.4	17
tt0016305	6.1	10
tt0016307	7.5	8
tt0016308	6.6	484
tt0016309	3.8	132
tt0016310	6.7	324
tt0016323	5.9	14
tt0016324	3.9	10
tt0016325	6.5	44
tt0016328	6.2	9
tt0016332	7.9	8964
tt0016333	5.6	5
tt0016334	7.2	17
tt0016338	6.1	113
tt0016341	6.2	8
tt0016343	5.0	8
tt0016344	7.6	5
tt0016345	7.5	11
tt0016346	7.5	79
tt0016351	6.0	11
tt0016358	1.9	79
tt0016359	5.9	84
tt0016361	7.1	84
tt0016364	5.3	35
tt0016367	5.9	20
tt0016368	6.8	11
tt0016373	5.6	55
tt0016374	5.1	11
tt0016375	5.8	154
tt0016377	4.1	113
tt0016382	7.0	9
tt0016384	5.9	60
tt0016389	6.0	7
tt0016390	7.4	91
tt0016392	6.4	221
tt0016394	6.5	832
tt0016395	7.2	278
tt0016398	6.0	6
tt0016399	5.4	21
tt0016403	6.7	15
tt0016408	4.1	9
tt0016409	6.6	23
tt0016417	4.7	31
tt0016420	6.5	14
tt0016421	5.5	6
tt0016424	5.3	7
tt0016430	5.9	16
tt0016432	6.3	6
tt0016434	6.8	5
tt0016438	6.6	15
tt0016439	7.1	27
tt0016446	7.4	57
tt0016449	5.8	9
tt0016453	5.9	8
tt0016461	6.5	540
tt0016462	6.1	8
tt0016463	5.4	17
tt0016467	5.5	11
tt0016468	5.4	11
tt0016469	6.9	87
tt0016471	6.6	75
tt0016473	7.2	1613
tt0016478	6.6	35
tt0016480	6.8	288
tt0016481	7.4	1028
tt0016487	7.2	51
tt0016491	7.7	693
tt0016493	6.7	153
tt0016497	6.9	11
tt0016499	6.2	31
tt0016500	6.8	20
tt0016507	5.5	8
tt0016515	5.2	9
tt0016518	6.0	9
tt0016521	7.2	20
tt0016523	6.3	9
tt0016524	5.7	28
tt0016526	7.3	56
tt0016530	6.1	13
tt0016532	5.4	7
tt0016533	5.0	6
tt0016534	7.0	43
tt0016535	1.0	9
tt0016541	7.2	45
tt0016544	5.1	1396
tt0016545	5.8	243
tt0016548	6.9	123
tt0016550	6.5	63
tt0016553	6.4	8
tt0016558	6.4	19
tt0016559	6.8	111
tt0016560	5.4	609
tt0016561	7.1	7
tt0016563	6.6	123
tt0016564	6.8	16
tt0016570	5.1	20
tt0016573	5.0	6
tt0016575	6.2	17
tt0016580	6.1	15
tt0016581	6.1	16
tt0016582	5.6	36
tt0016583	5.0	119
tt0016584	6.4	13
tt0016585	5.3	141
tt0016586	4.9	93
tt0016587	5.2	94
tt0016588	6.4	15
tt0016589	5.3	156
tt0016590	5.7	15
tt0016591	5.2	92
tt0016592	5.9	14
tt0016593	5.4	200
tt0016594	5.2	132
tt0016595	5.6	19
tt0016597	6.2	10
tt0016598	6.5	10
tt0016600	5.3	321
tt0016601	6.3	6
tt0016603	7.5	26
tt0016607	6.5	26
tt0016615	5.8	11
tt0016621	6.0	8
tt0016623	7.0	16
tt0016627	7.0	1056
tt0016628	7.3	15
tt0016629	6.5	680
tt0016630	7.1	2834
tt0016632	6.3	137
tt0016634	7.0	339
tt0016638	6.3	34
tt0016639	7.6	40
tt0016640	6.5	355
tt0016641	7.8	7055
tt0016642	7.0	10
tt0016643	6.3	218
tt0016646	5.9	451
tt0016650	6.9	8
tt0016653	5.1	10
tt0016654	7.1	1661
tt0016655	6.8	618
tt0016658	4.8	12
tt0016659	1.6	10
tt0016660	6.4	20
tt0016664	5.5	140
tt0016666	5.2	12
tt0016669	7.3	1430
tt0016672	5.0	439
tt0016673	7.3	6
tt0016676	5.1	12
tt0016677	7.3	9
tt0016679	5.2	10
tt0016685	6.9	7
tt0016689	6.9	8
tt0016690	6.2	1404
tt0016691	6.6	118
tt0016692	6.0	21
tt0016693	6.6	8
tt0016694	6.7	10
tt0016695	6.6	7
tt0016696	7.5	15
tt0016703	6.7	7
tt0016706	7.5	27
tt0016709	6.9	81
tt0016710	6.0	12
tt0016713	2.2	10
tt0016715	6.6	9
tt0016716	4.7	18
tt0016719	5.9	9
tt0016722	4.8	6
tt0016724	6.6	8
tt0016726	6.8	70
tt0016730	6.1	97
tt0016732	6.2	8
tt0016733	6.6	7
tt0016734	7.1	14
tt0016743	6.4	11
tt0016745	6.3	12
tt0016747	6.5	230
tt0016749	6.0	30
tt0016751	7.5	62
tt0016762	6.5	143
tt0016766	5.9	8
tt0016768	6.3	7
tt0016770	7.0	13
tt0016772	4.9	11
tt0016776	6.5	8
tt0016778	6.8	10
tt0016781	5.4	10
tt0016782	6.0	20
tt0016783	6.8	91
tt0016784	5.0	8
tt0016787	7.6	22
tt0016794	5.6	42
tt0016800	7.7	38
tt0016801	6.9	179
tt0016802	7.0	5
tt0016804	7.0	736
tt0016806	6.5	11
tt0016807	6.2	8
tt0016812	7.2	75
tt0016814	6.9	9
tt0016815	4.8	19
tt0016820	6.5	278
tt0016822	6.7	891
tt0016823	6.1	11
tt0016825	5.9	10
tt0016827	4.6	120
tt0016832	6.9	399
tt0016833	6.0	11
tt0016834	7.2	10
tt0016835	7.4	22
tt0016841	6.2	8
tt0016843	6.3	7
tt0016844	7.1	17
tt0016845	6.7	87
tt0016846	6.6	19
tt0016847	8.1	13609
tt0016848	5.1	16
tt0016850	5.8	52
tt0016851	6.2	142
tt0016854	6.4	210
tt0016855	6.1	7
tt0016858	6.3	7
tt0016860	5.2	8
tt0016862	6.8	5
tt0016865	5.1	9
tt0016867	5.7	7
tt0016871	5.8	770
tt0016873	5.8	9
tt0016874	7.4	29
tt0016875	7.1	18
tt0016878	5.3	10
tt0016881	5.9	11
tt0016884	7.6	3905
tt0016885	7.1	33
tt0016886	7.2	15
tt0016888	6.1	16
tt0016889	6.6	5
tt0016891	6.3	9
tt0016893	7.1	9
tt0016894	7.1	12
tt0016895	7.5	1405
tt0016902	6.1	9
tt0016903	5.5	453
tt0016904	6.3	7
tt0016906	5.6	15
tt0016910	6.2	25
tt0016912	6.9	10
tt0016914	6.9	634
tt0016915	6.2	59
tt0016916	5.7	11
tt0016917	5.7	61
tt0016925	4.6	8
tt0016926	5.1	7
tt0016930	5.2	24
tt0016935	7.0	49
tt0016939	6.3	274
tt0016940	7.1	9
tt0016943	5.7	6
tt0016946	2.1	9
tt0016947	6.6	213
tt0016948	7.4	9
tt0016949	6.3	11
tt0016950	4.6	8
tt0016953	6.7	678
tt0016959	7.4	10
tt0016963	4.2	15
tt0016964	6.8	8
tt0016971	5.9	130
tt0016972	7.4	8
tt0016974	5.6	57
tt0016981	6.9	9
tt0016983	4.8	10
tt0016988	5.7	48
tt0016989	6.4	31
tt0016999	7.1	61
tt0017000	6.4	11
tt0017001	1.7	11
tt0017003	6.3	23
tt0017004	6.4	248
tt0017007	6.6	115
tt0017009	7.3	7
tt0017010	6.4	64
tt0017013	3.6	15
tt0017014	7.4	95
tt0017017	5.0	9
tt0017020	7.6	8
tt0017022	6.4	10
tt0017023	6.7	10
tt0017025	7.3	81
tt0017027	7.2	10
tt0017028	6.8	131
tt0017029	6.7	399
tt0017033	6.9	71
tt0017035	7.7	9
tt0017037	6.3	6
tt0017040	7.0	23
tt0017041	6.8	10
tt0017042	6.7	7
tt0017043	4.9	7
tt0017045	6.5	46
tt0017046	7.3	10
tt0017047	7.3	11
tt0017048	7.5	2780
tt0017049	6.8	14
tt0017053	7.4	15
tt0017056	2.7	12
tt0017060	6.0	11
tt0017061	5.3	9
tt0017062	6.2	22
tt0017063	6.9	19
tt0017067	7.7	15
tt0017071	2.3	13
tt0017072	6.6	5
tt0017074	5.2	9
tt0017075	7.3	10067
tt0017077	6.4	11
tt0017078	6.7	157
tt0017079	5.9	11
tt0017080	5.9	24
tt0017082	6.3	200
tt0017085	4.8	5
tt0017089	5.7	33
tt0017092	7.4	12
tt0017096	6.7	432
tt0017097	5.5	55
tt0017098	6.1	49
tt0017099	5.8	13
tt0017100	6.8	28
tt0017103	6.7	549
tt0017104	3.6	10
tt0017105	6.0	7
tt0017107	7.4	7
tt0017112	6.3	12
tt0017115	7.1	10
tt0017117	7.6	12
tt0017118	6.1	44
tt0017119	6.8	310
tt0017120	6.8	317
tt0017124	7.2	11
tt0017125	7.1	7
tt0017127	5.7	11
tt0017128	7.5	2447
tt0017129	4.3	6
tt0017130	6.5	28
tt0017132	7.6	12
tt0017136	8.3	156399
tt0017137	7.3	94
tt0017139	5.4	88
tt0017141	5.3	11
tt0017142	6.6	8
tt0017143	5.9	16
tt0017151	4.3	10
tt0017158	6.8	9
tt0017159	6.8	264
tt0017161	4.0	16
tt0017162	6.8	530
tt0017165	7.4	7
tt0017179	4.9	10
tt0017180	5.7	11
tt0017184	5.7	102
tt0017187	6.0	53
tt0017195	7.0	109
tt0017196	6.8	685
tt0017197	6.1	7
tt0017198	5.3	228
tt0017199	7.4	11
tt0017201	6.8	32
tt0017202	5.5	12
tt0017204	7.2	94
tt0017205	7.3	33
tt0017207	6.7	6
tt0017210	6.5	17
tt0017212	6.4	18
tt0017213	8.1	17
tt0017214	7.1	290
tt0017215	7.2	6
tt0017217	6.9	12
tt0017218	5.6	28
tt0017226	6.6	187
tt0017227	4.2	9
tt0017231	6.0	136
tt0017233	7.5	11
tt0017235	5.8	13
tt0017242	6.8	8
tt0017243	4.7	10
tt0017244	6.0	8
tt0017246	6.7	13
tt0017248	7.0	6
tt0017251	2.7	94
tt0017252	5.4	24
tt0017253	2.6	8
tt0017254	6.1	9
tt0017259	6.8	10
tt0017261	6.2	18
tt0017265	5.5	14
tt0017266	5.6	21
tt0017267	5.9	7
tt0017268	5.9	212
tt0017269	6.3	15
tt0017271	7.7	924
tt0017279	7.3	18
tt0017280	6.0	38
tt0017291	6.3	27
tt0017292	6.6	62
tt0017293	7.1	127
tt0017300	6.9	10
tt0017304	6.0	11
tt0017305	6.9	69
tt0017307	6.8	8
tt0017309	5.3	30
tt0017311	7.1	48
tt0017316	7.2	21
tt0017321	4.8	21
tt0017324	5.9	7
tt0017325	6.8	9
tt0017326	6.8	16
tt0017327	4.5	6
tt0017328	7.1	33
tt0017329	6.6	150
tt0017330	6.0	6
tt0017338	6.0	103
tt0017339	4.1	10
tt0017340	5.0	10
tt0017347	6.3	275
tt0017350	7.6	1545
tt0017353	5.5	11
tt0017354	6.4	138
tt0017355	5.2	48
tt0017356	6.0	7
tt0017358	2.1	9
tt0017362	6.0	5
tt0017366	5.9	11
tt0017367	7.3	13
tt0017372	6.7	157
tt0017374	5.8	127
tt0017376	7.3	441
tt0017378	6.7	284
tt0017379	6.9	9
tt0017380	6.5	46
tt0017382	6.8	247
tt0017384	5.5	13
tt0017385	5.3	11
tt0017386	2.3	12
tt0017388	5.2	9
tt0017393	7.0	6
tt0017399	6.0	20
tt0017400	6.3	6
tt0017401	7.5	88
tt0017405	6.1	454
tt0017406	5.2	6
tt0017408	5.4	10
tt0017409	7.0	319
tt0017410	6.2	167
tt0017411	7.4	10
tt0017414	7.4	62
tt0017416	6.6	1791
tt0017418	7.1	97
tt0017419	6.1	208
tt0017421	7.4	8
tt0017422	5.9	13
tt0017423	7.3	1153
tt0017431	6.1	10
tt0017432	6.1	44
tt0017433	5.8	21
tt0017437	6.7	766
tt0017438	6.9	577
tt0017448	7.1	2024
tt0017449	6.9	1068
tt0017451	4.9	21
tt0017454	6.5	8
tt0017457	7.7	63
tt0017462	5.5	24
tt0017463	7.5	1015
tt0017465	5.8	11
tt0017472	7.4	5
tt0017476	4.8	11
tt0017477	6.0	10
tt0017479	7.7	12
tt0017480	6.9	692
tt0017483	6.1	606
tt0017486	5.6	12
tt0017492	7.1	57
tt0017493	7.2	5
tt0017498	7.0	43
tt0017502	7.3	10
tt0017504	5.3	11
tt0017505	7.2	10
tt0017506	7.8	31
tt0017507	5.5	8
tt0017508	7.0	64
tt0017513	7.1	13
tt0017515	6.6	14
tt0017516	6.6	7
tt0017518	7.0	8
tt0017519	6.6	123
tt0017525	6.1	96
tt0017526	7.3	7
tt0017530	5.7	9
tt0017531	7.2	128
tt0017532	5.8	27
tt0017533	4.2	14
tt0017534	6.5	1723
tt0017537	4.5	83
tt0017539	6.9	31
tt0017540	6.8	348
tt0017541	5.5	15
tt0017545	4.4	9
tt0017548	3.5	13
tt0017553	2.7	12
tt0017554	5.8	17
tt0017557	5.2	12
tt0017558	6.4	13
tt0017560	7.2	96
tt0017562	7.2	26
tt0017566	2.8	12
tt0017567	7.0	695
tt0017569	3.6	5
tt0017575	7.0	42
tt0017578	7.2	51
tt0017584	7.1	85
tt0017585	6.7	42
tt0017586	7.6	31
tt0017587	5.9	9
tt0017588	3.8	12
tt0017593	7.0	63
tt0017595	5.8	8
tt0017599	5.1	8
tt0017600	6.7	15
tt0017601	5.9	14
tt0017602	6.1	16
tt0017603	5.9	14
tt0017604	5.7	23
tt0017605	6.0	16
tt0017606	6.5	15
tt0017607	5.9	15
tt0017608	5.6	16
tt0017609	4.9	163
tt0017610	5.6	17
tt0017611	6.6	14
tt0017612	4.5	77
tt0017613	6.2	15
tt0017614	6.1	15
tt0017615	6.8	12
tt0017616	6.2	12
tt0017618	6.0	173
tt0017619	7.5	339
tt0017621	6.2	285
tt0017623	5.9	55
tt0017626	7.0	47
tt0017632	5.9	356
tt0017634	6.2	23
tt0017637	6.9	17
tt0017652	7.1	13
tt0017653	7.1	198
tt0017655	4.6	11
tt0017656	1.0	9
tt0017660	5.9	14
tt0017662	7.0	187
tt0017663	7.0	8
tt0017664	7.2	945
tt0017667	6.9	701
tt0017668	7.6	3799
tt0017671	5.9	11
tt0017673	3.8	14
tt0017676	7.1	17
tt0017682	5.1	19
tt0017683	6.0	5
tt0017685	6.6	8
tt0017687	6.3	7
tt0017688	6.9	10
tt0017692	6.4	16
tt0017698	7.6	19
tt0017701	7.0	10
tt0017703	5.0	21
tt0017706	5.7	54
tt0017707	5.0	10
tt0017714	6.2	11
tt0017715	6.4	5
tt0017726	6.4	106
tt0017727	5.6	7
tt0017729	6.1	501
tt0017731	6.2	23
tt0017735	6.8	228
tt0017736	6.8	171
tt0017738	6.9	14
tt0017739	7.1	2659
tt0017742	4.9	13
tt0017743	6.9	867
tt0017744	5.9	614
tt0017747	4.1	17
tt0017748	7.0	97
tt0017750	7.1	374
tt0017751	6.5	216
tt0017752	6.5	8
tt0017757	6.9	15
tt0017764	5.8	8
tt0017765	7.1	4280
tt0017766	5.3	20
tt0017768	5.0	7
tt0017772	6.8	16
tt0017773	6.2	6
tt0017774	6.3	7
tt0017775	7.0	1771
tt0017776	7.1	9
tt0017778	6.3	48
tt0017779	4.6	9
tt0017788	7.1	12
tt0017793	4.9	9
tt0017794	6.1	11
tt0017796	6.4	5
tt0017802	5.0	20
tt0017804	6.4	18
tt0017805	5.1	15
tt0017806	5.2	32
tt0017809	7.2	601
tt0017811	2.5	11
tt0017812	6.6	79
tt0017813	6.9	785
tt0017816	3.6	5
tt0017822	6.5	53
tt0017823	6.6	11
tt0017825	6.1	2088
tt0017828	5.1	10
tt0017829	7.3	86
tt0017832	4.8	206
tt0017835	4.4	12
tt0017836	6.6	787
tt0017839	7.0	46
tt0017841	7.1	75
tt0017843	5.7	2470
tt0017844	7.0	16
tt0017847	6.7	18
tt0017850	7.6	76
tt0017855	6.2	70
tt0017858	6.6	12
tt0017859	6.7	7
tt0017860	5.6	711
tt0017863	2.6	11
tt0017865	3.5	26
tt0017866	4.9	25
tt0017868	6.3	88
tt0017869	6.6	45
tt0017870	6.4	171
tt0017871	6.5	861
tt0017877	6.5	52
tt0017882	6.9	15
tt0017883	5.7	11
tt0017886	6.4	194
tt0017888	6.6	7
tt0017889	6.8	32
tt0017891	5.1	11
tt0017893	6.1	509
tt0017894	6.4	18
tt0017895	1.4	11
tt0017896	6.6	23
tt0017898	4.8	51
tt0017899	6.0	88
tt0017901	7.4	5
tt0017910	1.1	11
tt0017911	6.5	12
tt0017912	6.6	8
tt0017913	3.1	11
tt0017916	5.8	5
tt0017917	6.1	18
